CustomerKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,Education,Occupation,AddressLine1,AddressLine2,Phone,DateFirstPurchase
15127,AW00014492,NULL,Justin,M,Patterson,1958-11-23,M,M,justin7@adventure-works.com,Graduate Degree,Management,5024 Euclid Avenue,NULL,824-555-0133,2013-04-20
15126,AW00014491,NULL,Isaac,NULL,Bailey,1959-05-03,S,M,isaac15@adventure-works.com,Graduate Degree,Management,82 Mt. Dell Dr.,NULL,356-555-0182,2013-05-26
15125,AW00014490,NULL,Aidan,B,Butler,1964-10-13,M,M,aidan15@adventure-works.com,Graduate Degree,Management,8379 Surf View Drive,NULL,470-555-0185,2013-12-04
15124,AW00014489,NULL,Jason,R,Wang,1964-06-10,M,M,jason22@adventure-works.com,Graduate Degree,Management,2967 St. George Dr,NULL,300-555-0115,2013-10-27
15123,AW00014488,NULL,Connor,S,Hughes,1959-09-02,M,M,connor6@adventure-works.com,High School,Professional,4892 St. Andrews Drive,NULL,173-555-0176,2013-10-09
15122,AW00014487,NULL,Seth,NULL,Hall,1960-04-04,M,M,seth23@adventure-works.com,Partial High School,Skilled Manual,1330 Guadalupe Dr.,NULL,886-555-0139,2013-06-09
15121,AW00014486,NULL,Jonathan,R,Coleman,1965-09-16,M,M,jonathan5@adventure-works.com,Graduate Degree,Management,9697 Clear Court,NULL,225-555-0129,2012-11-28
15120,AW00014485,NULL,Bailey,J,Stewart,1965-12-09,M,F,bailey23@adventure-works.com,Partial College,Professional,5823 Trail Way,# 208,876-555-0178,2012-12-18
15119,AW00014484,NULL,Samantha,NULL,Hall,1971-09-03,M,F,samantha25@adventure-works.com,Bachelors,Management,1954 Sudan Loop,NULL,246-555-0133,2012-12-02
15118,AW00014483,NULL,Nicole,A,Henderson,1966-01-19,M,F,nicole53@adventure-works.com,High School,Professional,5333 Garaventa Drive,NULL,878-555-0198,2013-05-16
15117,AW00014482,NULL,Noah,NULL,Perez,1966-01-19,M,M,noah30@adventure-works.com,High School,Professional,4340 Ohara Ct,NULL,667-555-0116,2014-01-05
15116,AW00014481,NULL,Mary,B,Edwards,1966-01-29,S,F,mary15@adventure-works.com,High School,Professional,91 Kalima Place,NULL,617-555-0125,2012-12-18
15115,AW00014480,NULL,Jackson,S,Gonzalez,1971-05-02,M,M,jackson38@adventure-works.com,Partial College,Professional,6558 Nulty Drive,NULL,496-555-0156,2013-08-12
15114,AW00014479,NULL,Samantha,J,Smith,1942-03-20,S,F,samantha2@adventure-works.com,Graduate Degree,Management,205 Choctaw Court,NULL,737-555-0151,2013-12-12
15113,AW00014478,NULL,Abigail,H,Patterson,1965-08-05,S,F,abigail35@adventure-works.com,Partial High School,Skilled Manual,7401 Las Palmas,NULL,209-555-0125,2013-06-09
15112,AW00014477,NULL,Lauren,D,Lee,1961-02-03,S,F,lauren40@adventure-works.com,High School,Professional,3543 Hilton Way,NULL,181-555-0113,2012-12-04
15111,AW00014476,NULL,Bryce,NULL,Reed,1960-07-17,M,M,bryce19@adventure-works.com,High School,Professional,1694 Rheem Blvd.,NULL,289-555-0116,2013-08-26
15110,AW00014475,NULL,Isabella,A,Perry,1966-08-09,M,F,isabella18@adventure-works.com,High School,Professional,8368 Birchwood,NULL,521-555-0167,2013-04-17
15109,AW00014474,NULL,Jacqueline,A,Murphy,1966-09-17,M,F,jacqueline39@adventure-works.com,High School,Professional,9118 McNutt Ave,NULL,461-555-0151,2014-01-28
15108,AW00014473,NULL,Miguel,NULL,King,1972-01-31,M,M,miguel27@adventure-works.com,Bachelors,Management,7902 Grammercy Lane,Unit C,473-555-0153,2012-12-07
15107,AW00014472,NULL,Natalie,L,Diaz,1966-12-01,M,F,natalie44@adventure-works.com,Bachelors,Management,3124 Fall Creek,NULL,904-555-0115,2012-12-25
15106,AW00014471,NULL,Gabriel,R,Gonzalez,1967-01-14,S,M,gabriel39@adventure-works.com,Bachelors,Management,8867 Terranova Drive,NULL,376-555-0168,2012-12-01
15105,AW00014470,NULL,Jeremy,S,Robinson,1972-02-01,M,M,jeremy4@adventure-works.com,Bachelors,Management,5 Curletto Dr.,NULL,348-555-0117,2012-12-17
15104,AW00014469,NULL,Angela,E,Bell,1966-10-20,M,F,angela40@adventure-works.com,Partial College,Professional,4460 Carob Way,NULL,217-555-0158,2013-03-31
15103,AW00014468,NULL,Grace,M,Rivera,1966-10-07,S,F,grace33@adventure-works.com,High School,Professional,6922 Hamlet,NULL,878-555-0186,2013-02-11
15102,AW00014467,NULL,Aidan,NULL,Russell,1966-11-01,M,M,aidan21@adventure-works.com,High School,Professional,2225 Rogers Ave.,NULL,716-555-0122,2013-05-10
15101,AW00014466,NULL,Logan,NULL,Adams,1966-08-21,M,M,logan42@adventure-works.com,High School,Professional,485 Ash Lane,NULL,696-555-0130,2013-10-13
15100,AW00014465,NULL,Dakota,M,Patterson,1966-08-21,M,M,dakota9@adventure-works.com,High School,Professional,9274 Dayton Court,NULL,922-555-0147,2013-02-08
15099,AW00014464,NULL,Elizabeth,J,Price,1967-12-25,M,F,elizabeth29@adventure-works.com,Bachelors,Management,791 South Villa Way,NULL,160-555-0144,2012-12-15
15098,AW00014463,NULL,Julia,V,Patterson,1973-10-06,M,F,julia76@adventure-works.com,Partial College,Professional,3769 Loma Linda,NULL,233-555-0146,2013-03-08
15097,AW00014462,NULL,Beth,NULL,Sanz,1967-12-30,M,F,beth22@adventure-works.com,Bachelors,Management,7207 St. Andrews Way,NULL,570-555-0136,2013-09-17
15096,AW00014461,NULL,Chloe,NULL,Gonzalez,1968-05-12,M,F,chloe15@adventure-works.com,Partial College,Professional,1348 Montego,NULL,300-555-0119,2012-12-20
15095,AW00014460,NULL,Jose,NULL,Long,1968-04-06,M,M,jose32@adventure-works.com,Partial College,Professional,4279 Patricia Ave,NULL,669-555-0153,2013-12-04
15094,AW00014459,NULL,Cody,C,Gray,1967-12-07,S,M,cody6@adventure-works.com,Partial College,Professional,6415 Mayda Way,NULL,430-555-0114,2013-06-14
15093,AW00014458,NULL,Jordan,K,Yang,1967-12-02,M,M,jordan23@adventure-works.com,Partial College,Professional,1544 Quiz Street,NULL,189-555-0188,2013-07-17
15092,AW00014457,NULL,Thomas,S,White,1968-08-06,M,M,thomas74@adventure-works.com,Partial College,Professional,5825 Banyan Way,NULL,332-555-0114,2012-11-30
15091,AW00014456,NULL,Benjamin,NULL,Walker,1979-09-04,S,M,benjamin38@adventure-works.com,Partial College,Professional,24 Megan Dr.,NULL,187-555-0148,2012-10-30
15090,AW00014455,NULL,Alexandra,NULL,Mitchell,1968-09-13,M,F,alexandra53@adventure-works.com,Partial College,Professional,1987 Jennifer Way,NULL,196-555-0198,2013-03-02
15089,AW00014454,NULL,Kayla,NULL,Anderson,1940-05-17,M,F,kayla10@adventure-works.com,Graduate Degree,Management,6566 Pinole Valley Rd.,NULL,367-555-0178,2013-04-02
15088,AW00014453,NULL,Jesse,NULL,Scott,1962-02-09,S,M,jesse37@adventure-works.com,Partial College,Professional,1013 Holiday Hills Dr.,NULL,557-555-0165,2012-11-04
15087,AW00014452,NULL,Alex,A,Gonzalez,1967-09-14,M,M,alex37@adventure-works.com,Partial College,Professional,3024 W Lake Drive,NULL,174-555-0195,2012-11-12
15086,AW00014451,NULL,Tyler,NULL,Moore,1969-11-29,S,M,tyler14@adventure-works.com,Graduate Degree,Management,9564 Wiget Lane,NULL,604-555-0191,2012-11-03
15085,AW00014450,NULL,Kevin,R,Butler,1975-04-06,M,M,kevin17@adventure-works.com,Graduate Degree,Management,602 Columbia River Ct,NULL,292-555-0173,2013-05-23
15084,AW00014449,NULL,Logan,S,Jenkins,1969-11-07,S,M,logan9@adventure-works.com,Partial College,Professional,3484 Chocolate Court,NULL,733-555-0189,2012-11-10
15083,AW00014448,NULL,Lauren,NULL,Butler,1975-12-22,M,F,lauren61@adventure-works.com,Partial College,Professional,8152 Claudia Dr.,NULL,463-555-0152,2012-11-11
15082,AW00014447,NULL,Madison,NULL,Alexander,1969-07-04,S,F,madison31@adventure-works.com,Partial College,Professional,4995 North Civic Drive,NULL,307-555-0199,2012-11-16
15081,AW00014446,NULL,Jeremiah,A,Johnson,1975-08-06,M,M,jeremiah25@adventure-works.com,Bachelors,Management,9328 Attic Rd,NULL,958-555-0174,2013-02-01
15080,AW00014445,NULL,Benjamin,R,Henderson,1971-04-22,M,M,benjamin6@adventure-works.com,Graduate Degree,Management,7588 Deerfield Dr,#36,226-555-0146,2013-04-06
15079,AW00014444,NULL,Patrick,L,Sanders,1970-09-08,M,M,patrick9@adventure-works.com,Graduate Degree,Management,4006 Sullivan Ave.,NULL,467-555-0111,2013-06-24
15078,AW00014443,NULL,Benjamin,NULL,Wilson,1971-05-04,M,M,benjamin41@adventure-works.com,Graduate Degree,Management,2979 Schenone Court,NULL,321-555-0158,2013-03-21
15077,AW00014442,NULL,Shelby,NULL,Peterson,1970-12-22,S,F,shelby5@adventure-works.com,Partial College,Professional,7307 Humphrey Drive,NULL,789-555-0143,2012-11-18
15076,AW00014441,NULL,William,N,Lewis,1976-11-03,M,M,william27@adventure-works.com,Bachelors,Management,5722 San Simeon Ct.,NULL,171-555-0126,2013-04-23
15075,AW00014440,NULL,Jon,K,Tang,1971-05-13,M,M,jon44@adventure-works.com,Partial College,Professional,2803 Fawn Glen Circle,NULL,195-555-0180,2012-10-30
15074,AW00014439,NULL,Brian,E,Cox,1971-01-30,M,M,brian22@adventure-works.com,Partial College,Professional,3331 Keywood Ct.,NULL,598-555-0152,2012-11-02
15073,AW00014438,NULL,Gabrielle,NULL,Gonzales,1976-04-12,S,F,gabrielle39@adventure-works.com,Bachelors,Management,1274 Marlboro Court,NULL,743-555-0153,2012-11-07
15072,AW00014437,NULL,Mitchell,B,Anand,1971-01-30,M,M,mitchell18@adventure-works.com,Partial College,Professional,6905 Mendouno Dr.,NULL,174-555-0194,2013-12-18
15071,AW00014436,NULL,John,A,Martin,1971-03-04,M,M,john52@adventure-works.com,Partial College,Professional,1312 Garaventa Dr.,NULL,718-555-0190,2013-05-17
15070,AW00014435,NULL,Jennifer,NULL,Wilson,1938-10-14,M,F,jennifer35@adventure-works.com,Graduate Degree,Management,6433 Dellwood Court,NULL,459-555-0149,2013-08-12
15069,AW00014434,NULL,Sophia,C,Hill,1938-09-25,S,F,sophia12@adventure-works.com,Graduate Degree,Management,6345 St Paul Way,NULL,128-555-0119,2012-11-12
15068,AW00014433,NULL,Jennifer,H,Peterson,1938-12-03,M,F,jennifer68@adventure-works.com,Graduate Degree,Management,6020 Regency Dr.,NULL,917-555-0177,2012-11-05
15067,AW00014432,NULL,Antonio,L,Russell,1939-02-21,S,M,antonio20@adventure-works.com,Graduate Degree,Management,1674 Castle Hill Road,NULL,813-555-0153,2013-09-12
15066,AW00014431,NULL,Kayla,A,Moore,1962-05-21,M,F,kayla8@adventure-works.com,Partial College,Professional,8956 Birch Bark Road,NULL,942-555-0171,2014-01-14
15065,AW00014430,NULL,Sydney,NULL,Jones,1963-01-03,M,F,sydney67@adventure-works.com,Partial College,Professional,1787 Acardia Pl.,NULL,174-555-0143,2013-10-02
15064,AW00014429,NULL,Lacey,NULL,He,1961-01-21,S,F,lacey31@adventure-works.com,Partial College,Professional,342 Summerfield Dr.,NULL,1 (11) 500 555-0148,2011-03-31
15063,AW00014428,NULL,Cassie,NULL,Andersen,1961-04-10,S,F,cassie11@adventure-works.com,Partial College,Professional,Nollendorfplatz 2,NULL,1 (11) 500 555-0145,2011-08-29
15062,AW00014427,NULL,Emmanuel,NULL,Patel,1961-11-05,M,M,emmanuel3@adventure-works.com,Partial College,Professional,3410 Meadowbrook Dr.,NULL,1 (11) 500 555-0134,2011-04-06
15061,AW00014426,NULL,Madison,J,Hughes,1968-08-19,M,F,madison47@adventure-works.com,Partial College,Professional,Herzogstr 3998,NULL,1 (11) 500 555-0160,2011-09-21
15060,AW00014425,NULL,Victor,NULL,Carlson,1974-02-11,M,M,victor18@adventure-works.com,High School,Professional,Celler Weg 40,NULL,1 (11) 500 555-0132,2011-09-15
15059,AW00014424,NULL,Stefanie,NULL,Raman,1974-01-01,S,F,stefanie9@adventure-works.com,Partial College,Professional,"21, avenue des Ternes",NULL,1 (11) 500 555-0111,2012-03-04
15058,AW00014423,NULL,Jill,P,Ruiz,1963-12-18,M,F,jill9@adventure-works.com,Bachelors,Management,8102 Contuti Avenue,NULL,1 (11) 500 555-0168,2013-04-04
15057,AW00014422,NULL,Cara,NULL,Lu,1969-11-02,S,F,cara7@adventure-works.com,Bachelors,Management,Räuscherweg 124,NULL,1 (11) 500 555-0154,2013-04-06
15056,AW00014421,NULL,Hannah,W,Barnes,1958-01-25,M,F,hannah26@adventure-works.com,Partial College,Professional,8200 Valley Manor,NULL,883-555-0157,2012-11-05
15055,AW00014420,NULL,Chloe,NULL,Wright,1974-08-12,S,F,chloe18@adventure-works.com,Partial College,Professional,5394 Baywood Drive,NULL,622-555-0121,2012-11-26
15054,AW00014419,NULL,Abigail,J,Ward,1957-11-10,M,F,abigail17@adventure-works.com,Partial College,Professional,9440 Oakshire Place,NULL,546-555-0116,2012-11-12
15053,AW00014418,NULL,Rebecca,W,Young,1963-04-23,M,F,rebecca25@adventure-works.com,High School,Professional,9088 Creed Ave,NULL,220-555-0124,2012-10-01
15052,AW00014417,NULL,Ernest,H,Lu,1957-08-04,S,M,ernest11@adventure-works.com,High School,Professional,4211 Las Lomas Way,NULL,153-555-0154,2012-10-02
15051,AW00014416,NULL,Madison,NULL,Flores,1957-10-26,M,F,madison48@adventure-works.com,High School,Professional,2547 Boxer Blvd.,NULL,848-555-0191,2013-05-20
15050,AW00014415,NULL,William,C,Davis,1962-11-12,M,M,william21@adventure-works.com,Partial College,Professional,2477 Everett Court,NULL,470-555-0162,2012-10-14
15049,AW00014414,NULL,Rachel,NULL,Wilson,1957-03-13,M,F,rachel9@adventure-works.com,Partial College,Professional,8577 Shakespeare Dr.,NULL,230-555-0193,2012-10-14
15048,AW00014413,NULL,Rachel,K,Patterson,1956-08-14,M,F,rachel58@adventure-works.com,Partial College,Professional,6187 Barquentine Court,NULL,220-555-0196,2012-10-22
15047,AW00014412,NULL,Nicole,J,Blue,1956-09-30,S,F,nicole51@adventure-works.com,High School,Professional,4305 Amanda Circle,NULL,835-555-0114,2012-10-27
15046,AW00014411,NULL,Ashley,S,Johnson,1956-08-03,S,F,ashley1@adventure-works.com,High School,Professional,3236 Wibur Ave.,NULL,189-555-0116,2012-10-03
15045,AW00014410,NULL,Arianna,NULL,Brooks,1955-12-24,M,F,arianna22@adventure-works.com,Partial College,Professional,7934 C Street,NULL,718-555-0172,2013-11-26
15044,AW00014409,NULL,Eric,NULL,Wang,1961-04-22,M,M,eric32@adventure-works.com,Partial College,Professional,5363 Willow Pass Dr,NULL,508-555-0172,2013-07-01
15043,AW00014408,NULL,Jasmine,C,Cook,1956-02-11,S,F,jasmine25@adventure-works.com,Partial College,Professional,4305 Madrid,NULL,702-555-0161,2013-12-06
15042,AW00014407,NULL,Thomas,NULL,Bryant,1955-12-02,M,M,thomas20@adventure-works.com,Partial College,Professional,7402 Oakgrove Rd,NULL,603-555-0167,2014-01-03
15041,AW00014406,NULL,Carrie,M,Schmidt,1961-08-11,M,F,carrie17@adventure-works.com,Partial College,Professional,5616 Bayside Way,NULL,244-555-0136,2012-10-06
15040,AW00014405,NULL,Dylan,S,Walker,1955-11-29,M,M,dylan53@adventure-works.com,Partial College,Professional,9698 N Lucile Lane,NULL,771-555-0123,2013-09-21
15039,AW00014404,NULL,Rachel,T,Davis,1956-03-26,S,F,rachel7@adventure-works.com,Partial College,Professional,4385 Claudia Dr.,NULL,173-555-0185,2013-02-22
15038,AW00014403,NULL,Angelica,NULL,Russell,1954-09-16,S,F,angelica19@adventure-works.com,Partial College,Professional,8117 Golden Leaf Way,NULL,785-555-0130,2013-12-13
15037,AW00014402,NULL,Hailey,J,Parker,1954-11-18,S,F,hailey50@adventure-works.com,Partial College,Professional,8739 Twinview Drive,NULL,213-555-0169,2013-12-31
15036,AW00014401,NULL,Jose,P,Kumar,1954-09-06,M,M,jose22@adventure-works.com,Partial College,Professional,9896 White Dr,NULL,121-555-0117,2013-05-22
15035,AW00014400,NULL,Brandon,E,Brown,1954-04-21,S,M,brandon42@adventure-works.com,Bachelors,Management,6536 Diver Way,NULL,187-555-0120,2012-10-02
15034,AW00014399,NULL,Jeremy,L,Peterson,1959-05-03,S,M,jeremy35@adventure-works.com,Bachelors,Management,1035 Arguello Blvd.,NULL,270-555-0144,2013-04-12
15033,AW00014398,NULL,James,NULL,Anderson,1954-03-10,M,M,james82@adventure-works.com,Partial College,Professional,6267 Concord Royale,NULL,149-555-0142,2012-10-12
15032,AW00014397,NULL,Sierra,NULL,Edwards,1953-09-21,S,F,sierra1@adventure-works.com,Partial College,Professional,8768 Valley Ave,NULL,267-555-0113,2014-01-25
15031,AW00014396,NULL,Zoe,S,Sanchez,1953-10-15,S,F,zoe22@adventure-works.com,Partial College,Professional,792 Rahn Court,NULL,137-555-0150,2013-07-17
15030,AW00014395,NULL,Devin,J,Reed,1963-09-16,S,M,devin85@adventure-works.com,Bachelors,Management,4851 Flora Ave.,NULL,871-555-0116,2013-10-17
15029,AW00014394,NULL,Jacob,NULL,Rodriguez,1958-10-03,M,M,jacob16@adventure-works.com,Bachelors,Management,1873 Lyon Circle,NULL,815-555-0188,2012-10-19
15028,AW00014393,NULL,José,J,Perez,1958-10-01,S,M,josé41@adventure-works.com,Bachelors,Management,1950 Crown Court,NULL,346-555-0180,2013-09-29
15027,AW00014392,NULL,Justin,T,Jackson,1953-02-20,M,M,justin31@adventure-works.com,Bachelors,Management,1906 Twinview Place,NULL,819-555-0172,2012-10-08
15026,AW00014391,NULL,Jason,NULL,Long,1952-09-04,M,M,jason7@adventure-works.com,Bachelors,Management,2713 Chinquapin Court,NULL,931-555-0160,2013-09-24
15025,AW00014390,NULL,Logan,NULL,Kumar,1953-05-21,M,M,logan1@adventure-works.com,Bachelors,Management,6719 Santa Teresa Dr,# 1117,673-555-0165,2013-11-03
15024,AW00014389,NULL,Ryan,NULL,Harris,1953-01-29,M,M,ryan36@adventure-works.com,Bachelors,Management,4654 Marina View Pkwy.,NULL,871-555-0199,2013-10-30
15023,AW00014388,NULL,Kaylee,NULL,Rogers,1952-01-12,M,F,kaylee16@adventure-works.com,Bachelors,Management,953 Trafalgar Circle,NULL,461-555-0130,2013-05-28
15022,AW00014387,NULL,Brittany,NULL,Hughes,1952-05-31,M,F,brittany10@adventure-works.com,Bachelors,Management,1651 Geranium Court,NULL,517-555-0198,2013-05-02
15021,AW00014386,NULL,Marissa,NULL,Wood,1952-01-17,S,F,marissa0@adventure-works.com,Bachelors,Management,4430 Alexander Pl,NULL,538-555-0190,2012-10-10
15020,AW00014385,NULL,Maria,NULL,Hall,1956-10-16,M,F,maria64@adventure-works.com,Bachelors,Management,851 Solano Drive,NULL,722-555-0190,2012-10-18
15019,AW00014384,NULL,Rachel,F,Miller,1950-11-19,M,F,rachel8@adventure-works.com,Bachelors,Management,7335 Imperial Dr.,NULL,903-555-0193,2013-10-06
15018,AW00014383,NULL,Marvin,L,Ferrier,1950-11-18,M,M,marvin9@adventure-works.com,Bachelors,Management,2942 Berkhire Court,NULL,474-555-0172,2013-08-11
15017,AW00014382,NULL,Darren,NULL,Blanco,1955-11-03,S,M,darren38@adventure-works.com,Bachelors,Management,3457 Hitchcock,NULL,126-555-0199,2012-09-02
15016,AW00014381,NULL,Alexa,NULL,Cooper,1961-06-17,S,F,alexa16@adventure-works.com,Bachelors,Management,2697 Mt. Everest Ct.,NULL,493-555-0133,2012-09-02
15015,AW00014380,NULL,Kaylee,K,Watson,1950-01-08,M,F,kaylee6@adventure-works.com,Bachelors,Management,1752 Amaryllis Drive,NULL,120-555-0165,2012-09-18
15014,AW00014379,NULL,Richard,C,Foster,1949-08-21,M,M,richard71@adventure-works.com,Graduate Degree,Management,5592 Byers Rd.,NULL,932-555-0117,2012-09-20
15013,AW00014378,NULL,Cory,A,Mehta,1955-08-29,S,M,cory12@adventure-works.com,Graduate Degree,Management,7907 Eagle Peak Road,NULL,598-555-0147,2012-09-17
15012,AW00014377,NULL,Paula,D,Ruiz,1949-12-07,S,F,paula4@adventure-works.com,Bachelors,Management,3603 Stinson,NULL,638-555-0164,2012-09-12
15011,AW00014376,NULL,Faith,A,Torres,1949-10-17,S,F,faith25@adventure-works.com,Bachelors,Management,1697 Charlotte Court,NULL,540-555-0194,2013-07-30
15010,AW00014375,NULL,Alexandra,NULL,Moore,1981-05-08,M,F,alexandra71@adventure-works.com,Bachelors,Skilled Manual,8191 Scenic Ct.,NULL,115-555-0117,2013-07-02
15009,AW00014374,NULL,David,NULL,Yang,1983-09-15,M,M,david59@adventure-works.com,Graduate Degree,Professional,9083 Eastgate Avenue,NULL,480-555-0131,2012-09-27
15008,AW00014373,NULL,Ricardo,NULL,Jai,1983-06-11,M,M,ricardo11@adventure-works.com,Graduate Degree,Skilled Manual,9020 Starflower Dr.,NULL,586-555-0115,2013-06-21
15007,AW00014372,NULL,Kaitlyn,L,Washington,1978-01-08,M,F,kaitlyn80@adventure-works.com,Graduate Degree,Skilled Manual,7964 Gentrytown Drive,NULL,145-555-0131,2013-06-11
15006,AW00014371,NULL,Jeremiah,NULL,Lewis,1977-12-06,M,M,jeremiah9@adventure-works.com,Graduate Degree,Skilled Manual,2527 Mohawk Drive,NULL,163-555-0125,2013-03-15
15005,AW00014370,NULL,Meghan,NULL,Dominguez,1983-09-06,M,F,meghan12@adventure-works.com,Graduate Degree,Skilled Manual,3610 Seal Way,NULL,753-555-0119,2013-07-13
15004,AW00014369,NULL,Devin,J,Sanchez,1977-02-16,M,M,devin83@adventure-works.com,Graduate Degree,Skilled Manual,7747 Relis Valley Road,NULL,650-555-0181,2013-07-06
15003,AW00014368,NULL,Richard,NULL,Thompson,1976-09-11,M,M,richard9@adventure-works.com,Graduate Degree,Skilled Manual,9715 San Francisco,NULL,286-555-0164,2014-01-14
15002,AW00014367,NULL,Courtney,M,Green,1982-02-25,S,F,courtney11@adventure-works.com,Graduate Degree,Skilled Manual,7446 The Alameda,NULL,811-555-0123,2012-09-03
15001,AW00014366,NULL,Anna,S,Brooks,1976-07-21,S,F,anna23@adventure-works.com,Graduate Degree,Skilled Manual,9745 Bonita Ct.,NULL,316-555-0152,2012-09-15
15000,AW00014365,NULL,Evan,S,Ward,1978-11-16,M,M,evan13@adventure-works.com,Graduate Degree,Skilled Manual,7098 Walnut Blvd.,NULL,584-555-0170,2012-07-31
14999,AW00014364,NULL,Mario,H,Rai,1978-09-06,M,M,mario16@adventure-works.com,Graduate Degree,Skilled Manual,4420 Tuolumne St.,NULL,404-555-0132,2012-08-13
14998,AW00014363,NULL,Natalie,NULL,Long,1979-03-04,S,F,natalie32@adventure-works.com,Graduate Degree,Skilled Manual,7355 San Benito,NULL,467-555-0158,2013-04-29
14997,AW00014362,NULL,Roberto,W,Gill,1977-10-31,S,M,roberto14@adventure-works.com,Partial College,Clerical,6720 Primrose Dr.,NULL,874-555-0130,2012-08-12
14996,AW00014361,NULL,Franklin,D,Raje,1964-07-23,M,M,franklin31@adventure-works.com,Graduate Degree,Skilled Manual,8454 Mount Circle,NULL,136-555-0165,2014-01-06
14995,AW00014360,NULL,Samantha,NULL,Patterson,1964-10-14,S,F,samantha36@adventure-works.com,Graduate Degree,Skilled Manual,9937 Las Lomas Way,NULL,722-555-0149,2013-10-24
14994,AW00014359,NULL,Eduardo,R,Henderson,1974-05-02,M,M,eduardo49@adventure-works.com,Bachelors,Management,9754 Olivera,NULL,911-555-0117,2013-02-10
14993,AW00014358,NULL,Amanda,A,Watson,1973-06-20,M,F,amanda18@adventure-works.com,Bachelors,Management,2097 Bluetail,NULL,132-555-0148,2013-07-29
